08/14/2022 11:38:42.435 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
08/14/2022 11:38:42.435 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
08/14/2022 11:38:42.435 | DEBUG    |                             AshitaCore::Initialize | <Begin>
08/14/2022 11:38:42.435 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
08/14/2022 11:38:42.435 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
08/14/2022 11:38:42.435 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : G:\Ashita-v4beta\
08/14/2022 11:38:42.436 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\mybootsettings.ini
08/14/2022 11:38:42.436 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\boot\mybootsettings.ini
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize |   file : G:\PlayOnline\SquareEnix\PlayOnlineViewer\pol.exe
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize |   script : retail.txt
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize |   args : 
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
08/14/2022 11:38:42.438 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
