08/18/2022 13:44:19.283 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
08/18/2022 13:44:19.283 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
08/18/2022 13:44:19.283 | DEBUG    |                             AshitaCore::Initialize | <Begin>
08/18/2022 13:44:19.283 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
08/18/2022 13:44:19.283 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
08/18/2022 13:44:19.283 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : G:\Ashita-v4beta\
08/18/2022 13:44:19.283 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\mybootsettings.ini
08/18/2022 13:44:19.283 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\boot\mybootsettings.ini
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   file : G:\PlayOnline\SquareEnix\PlayOnlineViewer\pol.exe
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   script : retail.txt
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   args : 
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   level : 5
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
08/18/2022 13:44:19.285 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
