11/01/2021 19:47:45.981 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
11/01/2021 19:47:45.981 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
11/01/2021 19:47:45.981 | DEBUG    |                             AshitaCore::Initialize | <Begin>
11/01/2021 19:47:45.981 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
11/01/2021 19:47:45.981 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
11/01/2021 19:47:45.981 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Ashita-v4beta\
11/01/2021 19:47:45.981 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\example.ini
11/01/2021 19:47:45.981 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Ashita-v4beta\\config\boot\example.ini
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize | [launcher]
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize | [direct3d8]
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
11/01/2021 19:47:45.986 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   script : default.txt
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   level : 5
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize | [ashita.window]
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   x : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   y : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize | [ashita.plugins]
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   silent : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0001 : 1920
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1080
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0003 : 4096
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0004 : 4096
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0007 : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0008 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0009 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0010 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0011 : 2
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0012 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0013 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0014 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0015 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0016 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0017 : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0018 : 2
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0019 : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0020 : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0021 : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0022 : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0023 : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0024 : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0025 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0026 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0027 : -1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0028 : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0029 : 12
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0030 : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0031 : 1002740646
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0032 : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0033 : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0034 : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0035 : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0036 : 2
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0037 : 1920
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0038 : 1080
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0039 : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0040 : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0041 : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0042 : C:\Program Files (x86)\SquareEnix\FINAL FANTASY XI
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0043 : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0044 : 1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   0045 : 0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   padmode000 : 1,1,1,1,1,0
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize |   padsin000 : 4,6,11,7,10,1,0,2,3,8,-1,-1,9,33,33,32,32,37,37,34,34,41,41,40,40,5,-1
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
11/01/2021 19:47:45.987 | DEBUG    |                             Properties::Properties | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                           ChatManager::ChatManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                           FontManager::FontManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                             GuiManager::GuiManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                         InputManager::InputManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                       MemoryManager::MemoryManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                       OffsetManager::OffsetManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                       PacketManager::PacketManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                       PluginManager::PluginManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                 PolPluginManager::PolPluginManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                     PointerManager::PointerManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                 PrimitiveManager::PrimitiveManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                   ResourceManager::ResourceManager | .ctor
11/01/2021 19:47:45.987 | DEBUG    |                             Properties::Initialize | <Begin>
11/01/2021 19:47:45.987 | DEBUG    |                             Properties::Initialize | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                           InputManager::Initialize | <Begin>
11/01/2021 19:47:45.987 | DEBUG    |                           InputManager::Initialize | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                          OffsetManager::Initialize | <Begin>
11/01/2021 19:47:45.987 | DEBUG    |                          OffsetManager::Initialize | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                         PointerManager::Initialize | <Begin>
11/01/2021 19:47:45.987 | DEBUG    |                         PointerManager::Initialize | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                          MemoryManager::Initialize | <Begin>
11/01/2021 19:47:45.987 | DEBUG    |                             MemoryManager::Release | <Begin>
11/01/2021 19:47:45.987 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                          MemoryManager::Initialize | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                            ChatManager::Initialize | <Begin>
11/01/2021 19:47:45.987 | DEBUG    |                            ChatManager::Initialize | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                          PacketManager::Initialize | <Begin>
11/01/2021 19:47:45.987 | DEBUG    |                          PacketManager::Initialize | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                          PluginManager::Initialize | <Begin>
11/01/2021 19:47:45.987 | DEBUG    |                          PluginManager::Initialize | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                       PolPluginManager::Initialize | <Begin>
11/01/2021 19:47:45.987 | DEBUG    |                       PolPluginManager::Initialize | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                             AshitaCore::Initialize | <End> [Status: Ok!]
11/01/2021 19:47:45.987 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <Begin>
11/01/2021 19:47:45.988 | DEBUG    |                    Ashita::Hooks::DirectX::Install | <End> [Status: Ok!]
11/01/2021 19:47:45.988 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <Begin>
11/01/2021 19:47:45.988 | DEBUG    |                      Ashita::Hooks::Mutex::Install | <End> [Status: Ok!]
11/01/2021 19:47:45.988 | DEBUG    |                   Ashita::Hooks::Registry::Install | <Begin>
11/01/2021 19:47:45.988 | DEBUG    |                   Ashita::Hooks::Registry::Install | <End> [Status: Ok!]
11/01/2021 19:47:45.988 | DEBUG    |                     Ashita::Hooks::Window::Install | <Begin>
11/01/2021 19:47:45.988 | DEBUG    |                     Ashita::Hooks::Window::Install | <End> [Status: Ok!]
11/01/2021 19:47:54.040 | DEBUG    |                                    UninstallAshita | Uninstalling Ashita from the current process. (620)
11/01/2021 19:47:54.040 | DEBUG    |                                AshitaCore::Release | <Begin>
11/01/2021 19:47:54.040 | DEBUG    |                          PolPluginManager::Release | <Begin>
11/01/2021 19:47:54.040 | DEBUG    |                        PolPluginManager::UnloadAll | Unloading all POL plugins.
11/01/2021 19:47:54.040 | DEBUG    |                          PolPluginManager::Release | <End> [Status: Ok!]
11/01/2021 19:47:54.040 | DEBUG    |                PolPluginManager::~PolPluginManager | .dtor
11/01/2021 19:47:54.040 | DEBUG    |                             PluginManager::Release | <Begin>
11/01/2021 19:47:54.040 | DEBUG    |                           PluginManager::UnloadAll | Unloading all plugins.
11/01/2021 19:47:54.040 | DEBUG    |                             PluginManager::Release | <End> [Status: Ok!]
11/01/2021 19:47:54.040 | DEBUG    |                      PluginManager::~PluginManager | .dtor
11/01/2021 19:47:54.040 | DEBUG    |                              InputManager::Release | <Begin>
11/01/2021 19:47:54.040 | DEBUG    |                              InputManager::Release | <End> [Status: Ok!]
11/01/2021 19:47:54.040 | DEBUG    |                        InputManager::~InputManager | .dtor
11/01/2021 19:47:54.040 | DEBUG    |                             MemoryManager::Release | <Begin>
11/01/2021 19:47:54.040 | DEBUG    |                             MemoryManager::Release | <End> [Status: Ok!]
11/01/2021 19:47:54.040 | DEBUG    |                      MemoryManager::~MemoryManager | .dtor
11/01/2021 19:47:54.040 | DEBUG    |                            PointerManager::Release | <Begin>
11/01/2021 19:47:54.040 | DEBUG    |                            PointerManager::Release | <End> [Status: Ok!]
11/01/2021 19:47:54.040 | DEBUG    |                    PointerManager::~PointerManager | .dtor
11/01/2021 19:47:54.040 | DEBUG    |                             OffsetManager::Release | <Begin>
11/01/2021 19:47:54.040 | DEBUG    |                             OffsetManager::Release | <End> [Status: Ok!]
11/01/2021 19:47:54.040 | DEBUG    |                      OffsetManager::~OffsetManager | .dtor
11/01/2021 19:47:54.040 | DEBUG    |                             PacketManager::Release | <Begin>
11/01/2021 19:47:54.040 | DEBUG    |                             PacketManager::Release | <End> [Status: Ok!]
11/01/2021 19:47:54.040 | DEBUG    |                      PacketManager::~PacketManager | .dtor
11/01/2021 19:47:54.040 | DEBUG    |                          PrimitiveManager::Release | <Begin>
11/01/2021 19:47:54.040 | DEBUG    |                          PrimitiveManager::Release | <End> [Status: Ok!]
11/01/2021 19:47:54.041 | DEBUG    |                PrimitiveManager::~PrimitiveManager | .dtor
11/01/2021 19:47:54.041 | DEBUG    |                          PrimitiveManager::Release | <Begin>
11/01/2021 19:47:54.041 | DEBUG    |                          PrimitiveManager::Release | <End> [Status: Ok!]
11/01/2021 19:47:54.041 | DEBUG    |                               FontManager::Release | <Begin>
11/01/2021 19:47:54.041 | DEBUG    |                               FontManager::Release | <End> [Status: Ok!]
