11/22/2022 08:45:05.294 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
11/22/2022 08:45:05.294 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
11/22/2022 08:45:05.294 | DEBUG    |                             AshitaCore::Initialize | <Begin>
11/22/2022 08:45:05.294 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
11/22/2022 08:45:05.294 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
11/22/2022 08:45:05.294 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : G:\Ashita-v4beta\
11/22/2022 08:45:05.294 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\mybootsettings.ini
11/22/2022 08:45:05.295 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\boot\mybootsettings.ini
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   file : G:\PlayOnline\SquareEnix\PlayOnlineViewer\pol.exe
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   script : retail.txt
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   args : 
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   level : 5
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
11/22/2022 08:45:05.297 | DEBUG    |                             AshitaCore::Initialize |   x : -1
