11/25/2022 16:47:12.681 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
11/25/2022 16:47:12.681 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
11/25/2022 16:47:12.681 | DEBUG    |                             AshitaCore::Initialize | <Begin>
11/25/2022 16:47:12.681 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
11/25/2022 16:47:12.681 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
11/25/2022 16:47:12.681 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : G:\Ashita-v4beta\
11/25/2022 16:47:12.681 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\mybootsettings.ini
11/25/2022 16:47:12.681 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: G:\Ashita-v4beta\\config\boot\mybootsettings.ini
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   file : G:\PlayOnline\SquareEnix\PlayOnlineViewer\pol.exe
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   script : retail.txt
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   args : 
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   level : 5
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   x : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   y : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 0
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   sandbox : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   pivot : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [sandbox.paths]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   common : C:\Program Files (x86)\Common Files
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   pol : G:\PlayOnline\SquareEnix\PlayOnlineViewer
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   ffxi : G:\PlayOnline\SquareEnix\Final Fantasy XI
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   tetra : G:\PlayOnline\SquareEnix\TetraMaster
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ffxi.direct3d8]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0001 : 1920
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1080
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0003 : 4096
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0004 : 4096
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0007 : 1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0008 : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0009 : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0010 : -1
11/25/2022 16:47:12.683 | DEBUG    |                             AshitaCore::Initialize |   0011 : 2
